200,5,3,,1.362,68740,,47.659,406728
200,5,3,,0.620,124300,,6.995,512196
200,5,3,,1.804,68108,,9.713,558020
200,5,3,,0.342,21628,,1.361,71808
200,5,3,,0.451,62372,,9.151,549772
200,5,3,,1.878,70204,,18.500,653900
200,5,3,,0.312,39032,,5.431,391072
200,5,3,,2.303,69132,,22.546,623612
200,5,3,,1.349,68384,,36.829,584008
200,5,3,,1.341,67212,,12.085,316880
200,5,3,,0.767,68200,,3.889,274468
200,5,3,,0.682,107996,,8.321,506468
200,5,3,,0.398,37636,,6.489,440764
200,5,3,,1.185,38488,,6.378,352052
200,5,3,,0.642,40248,,5.887,397548
200,5,3,,1.085,195756,,9.957,386004
200,5,3,,0.783,56836,,12.265,589932
200,5,3,,0.687,65364,,13.424,557300
200,5,3,,0.560,68920,,14.680,596344
200,5,3,,2.277,187848,,19.934,728964
200,5,3,,0.508,70700,,6.800,389812
200,5,3,,0.550,108212,,13.736,305260
200,5,3,,0.668,209012,,4.526,243068
200,5,3,,1.267,40052,,15.699,468512
200,5,3,,0.554,65796,,5.429,407856
200,5,3,,0.535,110204,,4.031,353040
200,5,3,,1.624,117524,,33.429,969968
200,5,3,,0.557,65556,,8.585,471132
200,5,3,,1.035,197244,,8.053,495464
200,5,3,,1.253,64488,,13.349,439796
200,5,5,,3.415,226472,,20.963,759088,0
200,5,5,,2.194,229440,,18.322,876248,1
200,5,5,,1.409,111308,,23.220,702980,2
200,5,5,,2.248,134092,TIMEOUT of 1200s,1200.0497469902039,1918440,3
200,5,5,,1.468,45256,error: OutOfMemory,13.520,6921896,4
200,5,5,,2.346,44360,,8.538,519664,5
200,5,5,,1.873,379768,,17.887,734708,6
200,5,5,,3.951,132056,,32.387,1052732,7
200,5,5,,2.150,130108,,28.687,755240,8
200,5,5,,2.893,454012,,34.153,1050860,9
200,5,5,,2.397,228992,,7.657,398552,10
200,5,5,,2.707,131080,error: OutOfMemory,22.669,5538880,11
200,5,5,,76.262,760440,error: OutOfMemory,22.875,6969240,12
200,5,5,,0.869,114212,TIMEOUT of 1200s,1200.019552230835,4605192,13
200,5,5,,2.606,71548,TIMEOUT of 1200s,1200.0663061141968,1001692,14
200,5,5,,6.444,206280,,27.474,953848,15
200,5,5,,1.557,111612,,38.571,1077164,16
200,5,5,,1.811,46544,,26.512,813032,17
200,5,5,,1.967,114612,,65.726,1616980,18
200,5,5,,53.517,398028,TIMEOUT of 1200s,1200.0995194911957,1096160,19
200,5,5,,1.872,115292,,12.689,542928,20
200,5,5,,3.077,138608,,27.931,853868,21
200,5,5,,1.145,125452,,14.652,759580,22
200,5,5,,9.101,216532,error: OutOfMemory,128.605,7112264,23
200,5,5,,2.408,110776,,15.905,815788,24
200,5,5,,6.296,111068,,17.133,746804,25
200,5,5,,1.345,225944,,13.140,687724,26
200,5,5,,1.334,38576,,7.819,462896,27
200,5,5,,2.465,428200,,31.996,799136,28
200,5,5,,5.336,130384,TIMEOUT of 1200s,1200.0592567920685,986816,29
200,5,5,,2.048,144360,,17.260,568688,30
200,5,5,,1.461,71788,,36.994,1222216,31
200,5,5,,1.410,113976,error: OutOfMemory,16.498,4577056,32
200,5,5,,1.122,128432,,20.617,866388,33
200,5,5,,1.761,71224,,14.432,705700,34
200,5,5,,3.041,73072,error: OutOfMemory,115.036,5659296,35
200,5,5,,2.619,114368,,34.826,5183764,36
